year,timestamp,Butterfinger,100 Grand Bar,Anonymous brown globs that come in black and orange wrappers,Any full-sized candy bar,Black Jacks,Bottle Caps,Box'o'Raisins,Cadbury Creme Eggs,Candy Corn,"Vials of pure high fructose corn syrup, for main-lining into your vein",Candy that is clearly just the stuff given out for free at restaurants,"Cash, or other forms of legal tender",Chiclets,Caramellos,Snickers,Hershey's Dark Chocolate,Dental paraphenalia,Dots,Fuzzy Peaches,Generic Brand Acetaminophen,Glow sticks,Broken glow stick,Goo Goo Clusters,Good N' Plenty,Gum from baseball cards,Gummy Bears straight up,Creepy Religious comics/Chick Tracts,Healthy Fruit,Heath Bar,Hershey's Kisses,Hershey’s Milk Chocolate,Hugs (actual physical hugs),Jolly Rancher (bad flavor),Jolly Ranchers (good flavor),Kale smoothie,Kinder Happy Hippo,Kit Kat,Hard Candy,LemonHeads,Licorice (not black),Lindt Truffle,Lollipops,Mars,Mary Janes,Maynards,Milk Duds,LaffyTaffy,Minibags of chips,Reggie Jackson Bar,Pixy Stix,Nerds,Nestle Crunch,Now'n'Laters,Pencils,Milky Way,Reese’s Peanut Butter Cups,Tolberone something or other,Junior Mints,Senior Mints,Mint Kisses,Mint Juleps,Peanut M&M’s,Regular M&Ms,Rolos,Skittles,Smarties (American),Smarties (Commonwealth),Chick-o-Sticks (we don’t know what that is),Spotted Dick,Starburst,Swedish Fish,Those odd marshmallow circus peanut things,Three Musketeers,Trail Mix,Twix,Vicodin,White Bread,Whole Wheat anything,York Peppermint Patties,Necco Wafers
2015,2015-10-23 12:04:28.863000,1,1,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2015,2015-10-23 12:05:01.133000,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1
2015,2015-10-23 12:05:13.960000,1,2,2,1,0,1,0,1,0,2,2,1,2,1,1,0,2,0,2,2,1,2,1,2,2,0,2,2,1,0,1,2,0,1,2,0,1,0,1,3,1,0,0,1,0,0,2,0,0,1,1,0,0,2,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,2,0,1,1,1,1,2,2,1,0
2015,2015-10-23 12:05:22.189000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1
2015,2015-10-23 12:05:26.309000,2,2,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,0,2,1,2,2,2,2,1,2
2015,2015-10-23 12:05:42.850000,1,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,2,1,2,0,1,1,1,3,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,1,1
2015,2015-10-23 12:05:44.687000,0,1,2,1,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,2015-10-23 12:05:47.756000,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,1,1,1,3,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1
2015,2015-10-23 12:06:07.517000,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2
2015,2015-10-23 12:07:03.707000,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,1,2,2,2,1,1,2,2,3,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2
2015,2015-10-23 12:08:16.289000,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,2,2,1,2
2015,2015-10-23 12:08:33.470000,1,0,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,0,2,2,1,1,2,2,2,1,1,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-10-23 12:09:32.112000,1,2,2,1,2,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,1,2,2,1,2,2,1,1,1,2,2,1,2,2,1,2,1,3,1,1,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1
2015,2015-10-23 12:10:41.212000,1,1,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,1,2,2,1,1,1,3,1,1,1,2,2,1,2,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,1,2
2015,2015-10-23 12:11:09.553000,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,2,2,3,1,2,1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,0,0,0,1,1,2,1,2,1,1,2,2,1,1
2015,2015-10-23 12:11:26.283000,2,2,0,1,0,1,2,1,1,1,2,1,1,1,0,2,0,1,0,0,1,2,1,0,0,0,2,0,0,0,2,2,0,1,0,0,1,0,1,1,1,2,0,0,0,2,1,2,0,1,1,1,0,1,1,1,0,1,0,1,1,2,0,1,1,1,0,0,0,1,1,0,1,2,1,1,2,2,1,1
2015,2015-10-23 12:12:32.666000,2,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,3,2,2,1,1,2,1,1,2,2,2,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,1
2015,2015-10-23 12:13:34.966000,1,1,1,2,2,1,2,1,1,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2
2015,2015-10-23 12:14:37.106000,1,1,2,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,1,2,2,2,2,1,2,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1
2015,2015-10-23 12:15:33.317000,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,1,1,1,0,0,1,1,2,0,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,0,0,0,1,2,2,2,2,1,1,1,2,1,2
2015,2015-10-23 12:15:58.793000,1,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1
2015,2015-10-23 12:16:12.108000,1,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,1,2,2,1,2
2015,2015-10-23 12:16:29.428000,2,1,2,1,2,1,2,1,2,2,2,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1
2015,2015-10-23 12:17:05.383000,1,2,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,0,1,2,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2
2015,2015-10-23 12:17:11.480000,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,3,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2
2015,2015-10-23 12:17:42.616000,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2
2015,2015-10-23 12:17:52.272000,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2
2015,2015-10-23 12:17:53.902000,2,0,2,1,0,1,0,1,1,2,2,1,1,1,1,1,2,0,2,2,1,2,1,1,2,1,2,1,2,1,1,2,1,1,2,1,0,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,2,0,2,1,1,2,1,1,1,1,2,2,1,1
2015,2015-10-23 12:19:23.002000,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,3,1,2,2,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2
2015,2015-10-23 12:19:38.647000,0,0,2,1,2,2,2,0,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,3,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,0,0,2,1,1,2,1,1,1,2,2,2,1,2
2015,2015-10-23 12:19:49.348000,2,1,2,0,2,1,2,2,2,2,2,1,2,2,0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,0,0,2,2,0,2,2,0,2,2,3,1,2,0,2,2,2,2,2,2,2,2,0,2,0,0,0,1,0,2,2,2,0,0,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2
2015,2015-10-23 12:19:58.053000,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,0,1,2,2,2,1,2,1,1,0,1,1,2,0,1,1,1,1,2,1,1,1,1,0,1,2,1,1,1,1,1,0,0,0,1,0,2,1,2,1,0,2,2,1,2
2015,2015-10-23 12:20:47.104000,1,1,2,1,0,2,2,1,2,0,2,1,2,2,1,1,2,0,0,0,0,2,1,0,0,0,2,0,1,1,1,2,2,2,2,0,1,2,2,3,1,1,1,0,0,1,2,0,0,0,1,1,2,2,1,1,1,1,2,0,0,1,1,1,2,1,0,0,0,2,0,2,1,2,1,0,0,0,0,0
2015,2015-10-23 12:22:58.118000,1,2,2,1,0,0,2,1,2,2,0,2,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,2,1,2,2,1,2,2,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2
2015,2015-10-23 12:23:16.541000,1,1,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,3,1,0,1,0,0,1,0,1,1,1,0,1,2,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,2015-10-23 12:24:45.140000,1,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,2,2,1,2
2015,2015-10-23 12:26:16.915000,0,0,2,1,0,1,1,0,2,0,2,1,1,0,1,2,2,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,2,1,0,1,1,1,1,0,2,1,0,0,1,0,1,1,1,0,2,0,1,0,1,1,0,1,0,0,0,1,0,0,2,1,2,2,0,1,0
2015,2015-10-23 12:27:40.078000,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2
2015,2015-10-23 12:27:56.666000,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2
2015,2015-10-23 12:28:09.307000,1,0,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,1,2,0,1,0,1,1,1,1,0,2,0,0,0,2,1,0,0,1,2,2,1,1,1,1,2,2,1,1,1,1,1,0,0,1,2,1,0,2,1,2,1,1,2,2,1,2
2015,2015-10-23 12:28:18.116000,1,0,2,1,2,2,0,2,0,0,0,1,2,1,1,1,2,2,0,0,0,2,2,2,2,0,1,0,0,0,0,1,2,1,0,1,1,0,0,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,2,1,0,0,1,0,0,1,0
2015,2015-10-23 12:28:50.179000,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,1,1,2,3,1,2,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2
2015,2015-10-23 12:28:53.395000,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,1,1,2,2,2,0,0,1,2,0,0,1,1,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0
2015,2015-10-23 12:30:21.185000,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2
2015,2015-10-23 12:32:22.094000,1,1,2,1,2,0,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1,1,2,2,1,2,0,1,2,1,3,1,2,1,0,0,2,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,2,2,0,0,0,2,1,0,2,1,1,1,1,2,1,1,2
2015,2015-10-23 12:32:39.169000,2,1,2,1,2,2,1,1,1,2,1,1,2,0,1,0,2,1,1,0,1,2,2,1,2,1,1,1,2,2,2,2,1,1,0,1,1,1,2,3,1,1,1,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,1
2015,2015-10-23 12:33:32.272000,2,1,2,1,2,2,2,1,1,2,2,1,1,2,0,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,1,2
2015,2015-10-23 12:35:18.981000,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,3,2,1,2,2,2,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2
2015,2015-10-23 12:36:53.559000,1,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,1,2
2015,2015-10-23 12:37:15.328000,1,1,2,1,2,2,2,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,3,1,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2
2015,2015-10-23 12:37:21.515000,1,1,2,1,2,1,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2
2015,2015-10-23 12:37:38.012000,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1
2015,2015-10-23 12:38:10.244000,1,1,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2,0,2,2,2,1,1,2,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,1,0,1,1,1,0,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,1,2,1,1,1,1,1,2,2,1
2015,2015-10-23 12:38:28.209000,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,3,1,2,1,1,2,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1
2015,2015-10-23 12:40:55.807000,1,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,2,3,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,1,2
2015,2015-10-23 12:40:58.038000,1,2,1,1,2,2,2,2,1,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1,2
2015,2015-10-23 12:41:48.145000,1,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,0,1,2,2,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,2
2015,2015-10-23 12:43:05.290000,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2
2015,2015-10-23 12:44:34.068000,2,2,2,1,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1
2015,2015-10-23 12:45:01.550000,1,1,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,1,2,2,1,2
2015,2015-10-23 12:47:56.738000,2,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2
2015,2015-10-23 12:49:13.604000,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,1,2,0,3,1,2,2,2,2,2,2,1,2,0,1,1,2,1,1,1,2,2,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,0,2,2,2
2015,2015-10-23 12:50:10.409000,2,1,2,1,0,1,2,1,1,2,2,0,1,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,1,1,2,2,1,2,0,1,2,1,2,1,1,1,2,1,1,1,1,0,1,1,1,0,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,1,1
2015,2015-10-23 12:50:21.259000,1,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,0,2,2,2,2,0,0,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,3,1,2,1,0,0,1,0,0,0,0,0,0,0,2,1,0,1,2,2,2,2,0,0,0,0,2,2,2,0,2,2,2,1,2,0,2,2,2,1,2
2015,2015-10-23 12:52:56.139000,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2
2015,2015-10-23 12:54:09.701000,1,1,2,1,2,1,2,1,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1,3,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2
2015,2015-10-23 12:54:32.603000,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,3,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2
2015,2015-10-23 12:55:51.475000,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,0,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,2,0,2,2,1,1,2,2,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,2,2,1,2,1,1,2,2,1,1
2015,2015-10-23 12:56:50.757000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0
2015,2015-10-23 12:57:06.707000,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,1,1,2,1,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2
2015,2015-10-23 12:57:39.163000,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,2
2015,2015-10-23 12:58:42.121000,1,1,2,1,0,0,0,0,2,0,0,1,0,1,1,1,0,2,0,0,1,2,1,2,2,0,1,1,1,1,1,0,1,1,2,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,2,1,0,1,1,0,0,1,2
2015,2015-10-23 12:59:04.431000,1,1,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2
